stat_date,證券代號,證券名稱,年度,月份,營收,備註
2024-11-01,8096,擎亞,2024,11,2246114,
2024-11-01,3147,大綜,2024,11,483544,
2024-11-01,3570,大塚,2024,11,188205,
2024-11-01,4953,緯軟,2024,11,911895,
2024-11-01,5201,凱衛,2024,11,22784,
2024-11-01,5202,力新,2024,11,9691,
2024-11-01,5210,寶碩,2024,11,23408,
2024-11-01,5211,蒙恬,2024,11,13155,
2024-11-01,5212,凌網,2024,11,110145,
2024-11-01,5310,天剛,2024,11,66,本年營收減少係因資訊系統整合業務及遊戲軟體銷售皆較去年減少所致
2024-11-01,5403,中菲,2024,11,305032,"本公司於112年6月間出售仁大公司全部股份,故自112/7起無合併營業收入,為比較性同時調整去年同期及去年累計公告金額。"
2024-11-01,5410,國眾,2024,11,487952,
2024-11-01,6123,上奇,2024,11,453677,
2024-11-01,6140,訊達電腦,2024,11,199297,
2024-11-01,6148,驊宏資,2024,11,26108,1.本月同期減少原因：係112/11金融機構專案交貨、驗收
2024-11-01,6221,晉泰,2024,11,562671,
2024-11-01,6231,系微,2024,11,118683,
2024-11-01,6516,勤崴國際,2024,11,41346,
2024-11-01,6590,普鴻,2024,11,49567,
2024-11-01,6593,台灣銘板,2024,11,47747,
2024-11-01,6697,東捷資訊,2024,11,96409,
2024-11-01,6751,智聯服務,2024,11,141854,
2024-11-01,6752,叡揚,2024,11,158961,
2024-11-01,6791,虎門科技,2024,11,50309,
2024-11-01,6874,倍力,2024,11,89858,客戶需求調整
2024-11-01,8099,大世科,2024,11,354631,
2024-11-01,8272,全景軟體,2024,11,48985,
2024-11-01,8284,三竹,2024,11,253052,
2024-11-01,8416,實威,2024,11,131483,
2024-11-01,1785,光洋科,2024,11,3019447,
2024-11-01,3067,全域,2024,11,2169,去年國外客戶下單暢旺，故基期較高使本月及本年累計營業收入減少幅度較大。
2024-11-01,3093,港建*,2024,11,157666,
2024-11-01,3131,弘塑,2024,11,353170,
2024-11-01,3219,倚強科,2024,11,70493,
2024-11-01,3285,微端,2024,11,67844,
2024-11-01,3289,宜特,2024,11,373199,
2024-11-01,3303,岱稜,2024,11,242857,
2024-11-01,3324,雙鴻,2024,11,1370207,
2024-11-01,3373,熱映,2024,11,33022,
2024-11-01,3402,漢科,2024,11,454657,
2024-11-01,3465,進泰電子,2024,11,139908,營業收入增加主要係銷售美國之營業收入增加所致。
2024-11-01,3498,陽程,2024,11,138911,本月可完工案件較多所致
2024-11-01,3508,位速,2024,11,70003,
2024-11-01,3541,西柏,2024,11,90039,
2024-11-01,3552,同致,2024,11,806950,
2024-11-01,3580,友威科,2024,11,40750,
2024-11-01,3587,閎康,2024,11,427611,
2024-11-01,3628,盈正,2024,11,312335,
2024-11-01,3663,鑫科,2024,11,442217,本月營收較去年同期增加121.34%主要係合併中鋼精材之故，另本月貴金屬銷售金額佔合併營收比率為39%。
2024-11-01,4554,橙的,2024,11,41463,
2024-11-01,4577,達航科技,2024,11,134346,"本月營收較去年同期增加98,389仟元，主係設備產銷增加95,714仟元所致。"
2024-11-01,4760,勤凱科技,2024,11,142406,本月較去年同月份，出貨量增加
2024-11-01,5452,佶優,2024,11,461790,
2024-11-01,5489,彩富,2024,11,151104,
2024-11-01,5493,三聯,2024,11,409848,
2024-11-01,5536,聖暉*,2024,11,3105028,
2024-11-01,6146,耕興,2024,11,375350,
2024-11-01,6151,晉倫,2024,11,141174,
2024-11-01,6187,萬潤,2024,11,528289,因客戶擴產，設備需求較去年同期上升
2024-11-01,6512,啟發電,2024,11,14504,
2024-11-01,6613,朋億*,2024,11,940485,
2024-11-01,6654,天正國際,2024,11,35114,
2024-11-01,6667,信紘科,2024,11,387804,本月及本年營收較去年同期增加50%以上，主係產品組合及依案件進度認列所致。
2024-11-01,6735,美達科技,2024,11,24080,本年訂單需求增加
2024-11-01,6739,竹陞科技,2024,11,42351,新產品海外需求增長，國內客戶因擴廠故需求增加
2024-11-01,6840,東研信超,2024,11,67686,
2024-11-01,6855,數泓科,2024,11,69891,
2024-11-01,6877,鏵友益,2024,11,76890,本期營收增加，主要係因出貨增加所致。
2024-11-01,6903,巨漢,2024,11,173136,
2024-11-01,7703,銳澤,2024,11,214979,
2024-11-01,8047,星雲,2024,11,43944,
2024-11-01,8085,福華,2024,11,54500,
2024-11-01,8092,建暐,2024,11,22764,主係上期高單價機台集中出貨所致
2024-11-01,8183,精星,2024,11,863706,
2024-11-01,8383,千附,2024,11,432188,本月營業收入較去年同期增加82.69%，主要係工程收入及精密零組件收入增加
2024-11-01,8431,匯鑽科,2024,11,111517,
2024-11-01,8908,欣雄,2024,11,785517,
2024-11-01,8917,欣泰,2024,11,266024,
2024-11-01,8927,北基,2024,11,725595,轉投資公司「北基實業」自112/12取得控制力， 113年起認列該公司營 收，故使本年度營收增加。
2024-11-01,8931,大汽電,2024,11,204906,
2024-11-01,2596,綠意,2024,11,51535,"本公司在建建案尚未完工,故113年11月單月營收及累計營收均較112年同期減少。"
2024-11-01,2718,全心投控,2024,11,53165,配合銷售個案交屋認列收入
2024-11-01,3188,鑫龍騰,2024,11,75164,不動產於過戶時點認列營收，故波動較大。
2024-11-01,3489,森寶,2024,11,166452,本公司100%轉投資森�祣蝟y施工進度如預期及森睦建案本月辦理產權移轉過戶，致本月營收較去年同期成長196.85%。
2024-11-01,3512,皇龍,2024,11,19817,本期建案完工交屋減少.
2024-11-01,4113,聯上,2024,11,581758,營收隨完工案量多寡而變化係屬建設業特性，故本年及本期業績大幅成長尚屬合理。
2024-11-01,4416,三圓,2024,11,8319,
2024-11-01,4907,富宇,2024,11,2676,餘屋出售
2024-11-01,5206,坤悅,2024,11,29596,本期營業收入較去年同期減少，主要係因去年同期「心富郁」完工交屋認列收入所致。
2024-11-01,5213,亞昕,2024,11,921271,本年度完成二個工案、餘屋及租金收入
2024-11-01,5324,士開,2024,11,621105,係因本期有建案結案所致。
2024-11-01,5455,昇益,2024,11,2237637,今年因建案交屋認列收入，因此與去年累計營收相比較變動幅度較大。
2024-11-01,5508,永信建,2024,11,387473,營收隨完工案量多寡而變化乃屬建設業特性，故本期業績大幅衰退尚屬合理。
2024-11-01,5511,德昌,2024,11,660171,
2024-11-01,5512,力麒,2024,11,673808,係因113年11月水務部門工程承攬收入增加。
2024-11-01,5514,三豐,2024,11,502,
2024-11-01,5516,雙喜,2024,11,250641,
2024-11-01,5520,力泰,2024,11,354598,
2024-11-01,5523,豐謙,2024,11,1245,本月營收僅認列租賃及部份車位收入所致。
2024-11-01,5529,鉅陞,2024,11,6158,增減百分比達50％之原因：因去年本月出售餘屋
2024-11-01,5548,安倉,2024,11,187865,
2024-11-01,6171,大城地產,2024,11,264361,本月營收較去年同期增加，係因本期「大城迎好事」完工交屋認列營收所致
2024-11-01,6186,新潤,2024,11,3231028,認列建案營收
2024-11-01,6198,瑞築,2024,11,20,本月僅有租賃收入
2024-11-01,6212,理銘,2024,11,226,本月營收較去年減少係去年因個案交屋認列收入，本年累計營收較去年增加，主要係本年度交屋量體較大
2024-11-01,6219,富旺,2024,11,242850,建案完工入帳時間差異，本月營業收入較去年同期產生較大波動。
2024-11-01,6264,富裔,2024,11,20499,本月營收增加，主係子公司公共工程與外包商進行尾款結算認列成本所致，因此造成本月營收較去年同期增加。
2024-11-01,8080,泰霖,2024,11,15752,
2024-11-01,8424,惠普,2024,11,87164,
2024-11-01,2641,正德,2024,11,142682,
2024-11-01,2643,捷迅,2024,11,578470,
2024-11-01,5601,台聯櫃,2024,11,7863,
2024-11-01,5603,陸海,2024,11,106581,
2024-11-01,5609,中菲行,2024,11,2815103,
2024-11-01,1259,安心,2024,11,495023,
2024-11-01,1268,漢來美食,2024,11,487761,
2024-11-01,2719,燦星旅,2024,11,153045,去年國門剛開放旅遊
2024-11-01,2729,瓦城,2024,11,450951,
2024-11-01,2732,六角,2024,11,301644,
2024-11-01,2734,易飛網,2024,11,116171,
2024-11-01,2736,富野,2024,11,54468,
2024-11-01,2740,天蔥,2024,11,13879,
2024-11-01,2743,山富,2024,11,648699,旅遊人數增加
2024-11-01,2745,五福,2024,11,626338,受惠政府解除組團禁令，觀光市場需求增加帶動本公司營收增長。
2024-11-01,2751,王座,2024,11,115330,
2024-11-01,2752,豆府,2024,11,317273,
2024-11-01,2754,亞洲藏壽司,2024,11,390069,
2024-11-01,2755,揚秦,2024,11,224074,
2024-11-01,2756,聯發國際,2024,11,58884,
2024-11-01,3252,海灣,2024,11,43165,
2024-11-01,3522,御嵿,2024,11,102104,
2024-11-01,4419,皇家美食,2024,11,211959,5月份取得子公司台鋼漢堡王，故差異百分比達到50%以 上。
2024-11-01,4530,宏易,2024,11,13418,係為本公司自結數
2024-11-01,5301,寶得利,2024,11,22265,因疫情過後漸恢復觀光旅遊收入
2024-11-01,5364,力麗店,2024,11,70464,主係因本年度新增子公司愷森能源，其營收貢獻併入，致使力麗觀光及子公司合併營收增加所致。
2024-11-01,5701,劍湖山,2024,11,45957,
2024-11-01,5703,亞都麗緻,2024,11,42703,
2024-11-01,5704,老爺知,2024,11,23849,
2024-11-01,5905,南仁湖,2024,11,65820,
2024-11-01,7708,全家餐飲,2024,11,194685,
2024-11-01,8077,洛��,2024,11,93493,
2024-11-01,5864,致和證,2024,11,-111168,主要係營業證券評價故
2024-11-01,5878,台名,2024,11,75822,
2024-11-01,6015,宏遠證,2024,11,39038,本月份因部位操作及評價較去年同月份減少所致
2024-11-01,6016,康和證,2024,11,219489,主係本月自營交易利益較去年同期減少。
2024-11-01,6020,大展證,2024,11,4119,自營部門營業證券出售淨利益本月及本年累積較去年同期減少
2024-11-01,6021,美好證,2024,11,-10043,本年交易量及營業證券評價利益相較去年上升，故營業收入增加。
2024-11-01,6023,元大期貨,2024,11,310636,
2024-11-01,6026,福邦證,2024,11,33243,本月較同期減幅達 81%，主要係承銷業務收入減少所致。
2024-11-01,1584,精剛,2024,11,208403,
2024-11-01,2221,大甲,2024,11,135384,
2024-11-01,3284,太普高,2024,11,47790,
2024-11-01,3313,斐成,2024,11,3462,本期營收較去年同期減少，係因本期無建材出售之營收且合併子公司之營收減少所致。
2024-11-01,4430,耀億,2024,11,179758,
2024-11-01,4529,淳紳,2024,11,500,
2024-11-01,4541,晟田,2024,11,140187,
2024-11-01,4556,旭然,2024,11,54324,
2024-11-01,4950,金耘國際,2024,11,702,本月營收較去年同期營收減少，係因客戶訂單減少所致。
2024-11-01,5209,新鼎,2024,11,406398,
2024-11-01,5345,天揚,2024,11,880,"本期產品推廣,逐步取得成效"
2024-11-01,5398,慕康生醫,2024,11,28578,本月營收較去年同期增加138.51%，主要係新增子公司業務所致。
2024-11-01,5450,南良,2024,11,221775,
2024-11-01,5481,新華,2024,11,7023,
2024-11-01,5530,龍巖,2024,11,285094,
2024-11-01,5604,中連,2024,11,13227,
2024-11-01,6179,亞通,2024,11,352456,
2024-11-01,6199,天品,2024,11,8662,
2024-11-01,6236,中湛,2024,11,3532,
2024-11-01,6240,松崗,2024,11,3231,
2024-11-01,6721,信實,2024,11,277018,
2024-11-01,6881,潤德,2024,11,205712,
2024-11-01,6904,伯鑫,2024,11,71469,
2024-11-01,8342,益張,2024,11,180951,
2024-11-01,8354,冠好,2024,11,51342,
2024-11-01,8401,白紗科,2024,11,153525,
2024-11-01,8421,旭源,2024,11,117114,
2024-11-01,8435,鉅邁,2024,11,61745,
2024-11-01,8489,三貝德,2024,11,114569,
2024-11-01,8905,裕國,2024,11,185096,本年度因無建案收入，故累至本期營收較去年累計數減少
2024-11-01,8906,花王,2024,11,19745,
2024-11-01,8916,光隆,2024,11,568828,
2024-11-01,8921,沈氏,2024,11,59161,
2024-11-01,8929,富堡,2024,11,56959,
2024-11-01,8932,智通*,2024,11,141028,
2024-11-01,8935,邦泰,2024,11,50262,
2024-11-01,8936,國統,2024,11,438547,
2024-11-01,8937,合騏,2024,11,5098,
2024-11-01,8942,森鉅,2024,11,400616,
2024-11-01,2926,誠品生活,2024,11,615938,
2024-11-01,3064,泰偉,2024,11,6207,
2024-11-01,3083,網龍,2024,11,24181,
2024-11-01,3086,華義,2024,11,9520,遊戲營收未如預期
2024-11-01,3293,鈊象,2024,11,1671405,
2024-11-01,3546,宇峻,2024,11,144944,
2024-11-01,3629,地心引力,2024,11,3,主係客戶行銷專案減少導致營收衰退。
2024-11-01,4806,桂田文創,2024,11,5224,各業務團隊的整合開始發揮綜效，形塑娛樂產業一條龍的完整服務架構。
2024-11-01,4946,辣椒,2024,11,5256,主係新事業體正式營運開始挹注營收。
2024-11-01,5263,智崴,2024,11,162312,因增加新訂單，本月依工程進度認列營收，致2024年11月營收較去年同期增加。
2024-11-01,5478,智冠,2024,11,510619,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為21.45億，較上期減少3.45%，較去年同期增加12.2%
2024-11-01,6101,寬魚國際,2024,11,78524,"本月營收較去年同期增加,主要係因本期活動規模較大所致。"
2024-11-01,6111,大宇資,2024,11,387685,新增子公司營收
2024-11-01,6144,得利影,2024,11,13895,
2024-11-01,6169,昱泉,2024,11,1919,
2024-11-01,6180,橘子,2024,11,630879,
2024-11-01,6294,智基,2024,11,82073,
2024-11-01,6482,弘煜科,2024,11,49168,
2024-11-01,6542,隆中,2024,11,60018,
2024-11-01,6596,寬宏藝術,2024,11,106524,本期展演節目較去年同期多
2024-11-01,6856,鑫傳,2024,11,77913,本公司持美雅國際企業(股)公司58.48%股權，本月合併營收包含美雅國際企業(股)公司。
2024-11-01,7584,樂意,2024,11,95205,本月及本年度營業收入較去年同期成長，主要係受惠新上市遊戲以及取得Naddic Games所致。
2024-11-01,8446,華研,2024,11,112197,
2024-11-01,8450,霹靂,2024,11,27227,
2024-11-01,8923,時報,2024,11,51971,本月營收增加係因發行村上春樹新書所致
2024-11-01,9949,琉園,2024,11,16438,
2024-11-01,1240,茂生農經,2024,11,237267,
2024-11-01,4171,瑞基,2024,11,20229,
2024-11-01,6508,惠光,2024,11,105960,
2024-11-01,6578,達邦蛋白,2024,11,35061,受非洲豬瘟影響之外銷市場隨著小豬復育，漸漸逐步回復
2024-11-01,3073,天方能源,2024,11,19414,本月變動主係增加結算漁電共生土地開發居間收入尾款。
2024-11-01,3551,世禾,2024,11,220089,
2024-11-01,3713,新晶投控,2024,11,38994,因本月工程驗收及模組買賣相較去年同期下降，故本期營收較去年同期下降，本年累計營收相對下降。
2024-11-01,5205,中茂,2024,11,2210,係因本期清運收入較同期增加
2024-11-01,5432,新門,2024,11,12500,
2024-11-01,6624,萬年清,2024,11,63662,
2024-11-01,6692,進能服,2024,11,376041,當月營收較去年同期增加212.29%，主要係工程收入較去年同期增加所致。
2024-11-01,6803,崑鼎,2024,11,693521,
2024-11-01,6894,衛司特,2024,11,108235,
2024-11-01,7715,裕山,2024,11,140828,112年初公告之投標案件延宕至年中，下半年所有得標的業務案件幾乎同時展開，致112年第四季開始營收增加，延續至本年度。
2024-11-01,8087,麗升能源,2024,11,29367,本年營收較去年同期增加，主要係因本年EPC工程案件依進度認列收入所致。
2024-11-01,8171,天宇,2024,11,25684,本月累計營收較去年同期增加主要係出貨量增加所致
2024-11-01,8390,金益鼎,2024,11,396236,
2024-11-01,8440,綠電,2024,11,85779,
2024-11-01,2640,大車隊,2024,11,256469,
2024-11-01,2949,欣新網,2024,11,736507,本公司營收自2024/11/1起納入合併子公司-一起實驗(股)公司之營收，故兩期營收數據僅具部分可比性，特此說明。
2024-11-01,3085,新零售,2024,11,3056,營收減少係因銷售額減少所致
2024-11-01,3687,歐買尬,2024,11,148175,
2024-11-01,5278,尚凡*,2024,11,358481,
2024-11-01,5287,數字,2024,11,186104,
2024-11-01,5321,美而快,2024,11,317365,
2024-11-01,6690,安�硌穈T,2024,11,207966,
2024-11-01,6763,綠界科技*,2024,11,140016,
2024-11-01,6811,宏�硌穈T,2024,11,446657,
2024-11-01,6865,偉康科技,2024,11,46618,
2024-11-01,6870,騰雲,2024,11,73232,本月合併營收相較於去年同期有所成長，主因係海外市場新訂單增加，及目前既有客戶追加訂單所致。
2024-11-01,6997,博弘,2024,11,341181,
2024-11-01,7714,創泓科技,2024,11,100304,
2024-11-01,8044,網家,2024,11,4360731,與去年同期差異數係會計科目調整(見113年6月6日重訊公告)
2024-11-01,8472,夠麻吉,2024,11,32481,
2024-11-01,8477,創業家,2024,11,64035,
2024-11-01,1593,祺驊,2024,11,113514,
2024-11-01,6804,明係,2024,11,151959,
2024-11-01,8924,大田,2024,11,379204,
2024-11-01,8928,鉅明,2024,11,383254,
2024-11-01,8933,愛地雅,2024,11,151516,
2024-11-01,8938,明安,2024,11,1580650,
2024-11-01,9960,邁達康,2024,11,59729,
2024-11-01,2916,滿心,2024,11,218253,
2024-11-01,2937,集雅社,2024,11,540347,
2024-11-01,2941,米斯特,2024,11,71528,
2024-11-01,2947,振宇五金,2024,11,191239,
2024-11-01,2948,寶陞,2024,11,169672,
2024-11-01,3171,炎洲流通,2024,11,123660,
2024-11-01,4609,唐鋒,2024,11,8718,依客戶交期出貨致使本期較上期增加
2024-11-01,4702,中美實,2024,11,12572,本月營收及本年累計營收較去年同期增減變動達50％以上，主要是外銷銷售量減少所致。
2024-11-01,5902,德記,2024,11,159443,
2024-11-01,5903,全家,2024,11,8767805,
2024-11-01,5904,寶雅,2024,11,1904547,
2024-11-01,6195,詩肯,2024,11,212482,
2024-11-01,6728,上洋,2024,11,298815,無
2024-11-01,6968,萬達寵物,2024,11,261435,
2024-11-01,8066,來思達,2024,11,432545,
2024-11-01,8433,弘帆,2024,11,339767,
2024-11-01,8941,關中,2024,11,248017,
2024-12-01,1101,台泥,2024,12,16543379,2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。
2024-12-01,1102,亞泥,2024,12,7085373,
2024-12-01,1103,嘉泥,2024,12,284185,
2024-12-01,1104,環泥,2024,12,755359,
2024-12-01,1108,幸福,2024,12,503627,
2024-12-01,1109,信大,2024,12,397254,
2024-12-01,1110,東泥,2024,12,260477,
2024-12-01,1201,味全,2024,12,1850209,
2024-12-01,1203,味王,2024,12,602521,
2024-12-01,1210,大成,2024,12,9166173,
2024-12-01,1213,大飲,2024,12,16829,"112年12月因產能不足,113年產能恢復及積極推展業務,致使12月營收成長"
2024-12-01,1215,卜蜂,2024,12,2433129,
2024-12-01,1216,統一,2024,12,51439480,
2024-12-01,1217,愛之味,2024,12,332502,
2024-12-01,1218,泰山,2024,12,728608,
2024-12-01,1219,福壽,2024,12,1268028,
2024-12-01,1220,台榮,2024,12,320533,
2024-12-01,1225,福懋油,2024,12,1187967,
2024-12-01,1227,佳格,2024,12,3346029,
2024-12-01,1229,聯華,2024,12,1229499,
2024-12-01,1231,聯華食,2024,12,1396819,
2024-12-01,1232,大統益,2024,12,1950296,
2024-12-01,1233,天仁,2024,12,211857,
2024-12-01,1234,黑松,2024,12,708329,
2024-12-01,1235,興泰,2024,12,11593,
2024-12-01,1236,宏亞,2024,12,265285,
2024-12-01,1702,南僑,2024,12,2276677,
2024-12-01,1737,臺鹽,2024,12,264880,
2024-12-01,3054,立萬利,2024,12,9999,主係因本期產品結構改變致銷售金額增加。
2024-12-01,1301,台塑,2024,12,16445283,
2024-12-01,1303,南亞,2024,12,23431902,
2024-12-01,1304,台聚,2024,12,4172565,
2024-12-01,1305,華夏,2024,12,746673,
2024-12-01,1307,三芳,2024,12,808138,
2024-12-01,1308,亞聚,2024,12,554385,
2024-12-01,1309,台達化,2024,12,1556333,
2024-12-01,1310,台苯,2024,12,997495,
2024-12-01,1312,國喬,2024,12,1430644,
2024-12-01,1313,聯成,2024,12,6438589,
2024-12-01,1314,中石化,2024,12,2208382,
2024-12-01,1315,達新,2024,12,196996,
2024-12-01,1321,大洋,2024,12,373483,
2024-12-01,1323,永裕,2024,12,176156,本月營收較去年同期減少主要係今年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
2024-12-01,1324,地球,2024,12,70617,
2024-12-01,1325,恆大,2024,12,22123,
2024-12-01,1326,台化,2024,12,27307241,
2024-12-01,4306,炎洲,2024,12,1125722,
2024-12-01,1402,遠東新,2024,12,25020907,
2024-12-01,1409,新纖,2024,12,4675360,
2024-12-01,1410,南染,2024,12,20332,
2024-12-01,1413,宏洲,2024,12,194570,
2024-12-01,1414,東和,2024,12,41184,
2024-12-01,1417,嘉裕,2024,12,52921,因結束國軍服裝供售業務，致使營收減少
2024-12-01,1418,東華,2024,12,1059,因配合客戶生產線出貨及去年同期銷庫存。
2024-12-01,1419,新紡,2024,12,567211,客戶訂單量增加
2024-12-01,1423,利華,2024,12,5123,
2024-12-01,1434,福懋,2024,12,2422393,
2024-12-01,1440,南紡,2024,12,1220005,
2024-12-01,1441,大東,2024,12,127342,"本期終端市場需求增加, 客戶出貨力道增加, 以致於出貨較去年同期增加。"
2024-12-01,1444,力麗,2024,12,728350,
2024-12-01,1445,大宇,2024,12,54729,依IFRS 15調整遞延收入
2024-12-01,1446,宏和,2024,12,136543,營建銷售增加營收
2024-12-01,1447,力鵬,2024,12,2887619,
2024-12-01,1449,佳和,2024,12,200314,
2024-12-01,1451,年興,2024,12,429413,
2024-12-01,1452,宏益,2024,12,158404,
2024-12-01,1454,台富,2024,12,157745,
2024-12-01,1455,集盛,2024,12,705994,
2024-12-01,1457,宜進,2024,12,301867,
2024-12-01,1459,聯發,2024,12,133144,
2024-12-01,1460,宏遠,2024,12,928682,
2024-12-01,1463,強盛新,2024,12,377986,子公司保強建設房屋售出入帳
2024-12-01,1464,得力,2024,12,1160558,
2024-12-01,1465,偉全,2024,12,37877,
2024-12-01,1466,聚隆,2024,12,279141,
2024-12-01,1467,南緯,2024,12,510712,
2024-12-01,1468,昶和,2024,12,75121,
2024-12-01,1470,大統新創,2024,12,74962,
2024-12-01,1473,台南,2024,12,799778,
2024-12-01,1474,弘裕,2024,12,300454,
2024-12-01,1475,業旺,2024,12,167736,本年度營收較去年同期增加，主要係因客戶需求較去年同期增加，以及近期台幣貶值等雙重影響所致。
2024-12-01,1476,儒鴻,2024,12,3422441,
2024-12-01,1477,聚陽,2024,12,3528072,
2024-12-01,4414,如興,2024,12,1690627,因客戶端需求暢旺，拉貨速度較快，因此營收較去年同期有明顯增長。
2024-12-01,4426,利勤,2024,12,70396,
2024-12-01,4438,廣越,2024,12,1142792,
2024-12-01,4440,宜新實業,2024,12,97242,
2024-12-01,1503,士電,2024,12,3459721,
2024-12-01,1504,東元,2024,12,4896550,
2024-12-01,1506,正道,2024,12,91500,
2024-12-01,1513,中興電,2024,12,2352792,
2024-12-01,1514,亞力,2024,12,1104137,
2024-12-01,1515,力山,2024,12,280976,客戶庫存管理減少採購量
2024-12-01,1517,利奇,2024,12,213006,
2024-12-01,1519,華城,2024,12,3508025,
2024-12-01,1526,日馳,2024,12,51341,
2024-12-01,1527,鑽全,2024,12,201997,
2024-12-01,1528,恩德,2024,12,283842,
2024-12-01,1529,樂事綠能,2024,12,49602,
2024-12-01,1530,亞崴,2024,12,230795,
2024-12-01,1531,高林股,2024,12,162297,受年關將屆，品牌服飾廠庫存去化告一段落、拉貨動能增強所致.
2024-12-01,1532,勤美,2024,12,1099756,兩期變動達50%以上，主係本月認列完工交屋營建收入較去年同期減少所致
2024-12-01,1535,中宇,2024,12,1266132,
2024-12-01,1537,廣隆,2024,12,669801,
2024-12-01,1538,正峰,2024,12,15629,因生產排程問題，導致本月較去年同期營業額上升
2024-12-01,1539,巨庭,2024,12,99833,
2024-12-01,1540,喬福,2024,12,28425,"因歐美年假,公司客製高,單價高,易因客戶安機排程遞延認列，公開資訊觀測站已公告財報113Q3.EPS:1.62元已超112Q4之1.3元"
2024-12-01,1541,錩泰,2024,12,225920,
2024-12-01,1558,伸興,2024,12,628440,
2024-12-01,1560,中砂,2024,12,630526,
2024-12-01,1583,程泰,2024,12,400585,
2024-12-01,1597,直得,2024,12,81609,
2024-12-01,2049,上銀,2024,12,2063111,
2024-12-01,2371,大同,2024,12,4284296,
2024-12-01,3167,大量,2024,12,347412,主係因客戶需求量增加所致
2024-12-01,4526,東台,2024,12,657233,
2024-12-01,4532,瑞智,2024,12,1863062,
2024-12-01,4540,全球傳動,2024,12,288796,"市場需求提升及公司積極拓展業務,致營收較去年同期成長69.19%"
2024-12-01,4555,氣立,2024,12,139737,
2024-12-01,4562,穎漢,2024,12,84610,
2024-12-01,4564,元翎,2024,12,141544,
2024-12-01,4566,時碩工業,2024,12,373711,
2024-12-01,4572,駐龍,2024,12,57625,
2024-12-01,4576,大銀微系統,2024,12,236040,本月營收較去年同期增加，主係客戶需求較去年同期增加。
2024-12-01,4583,台灣精銳,2024,12,235678,
2024-12-01,6606,建德工業,2024,12,63998,因較去年同期業績成長
2024-12-01,8222,寶一,2024,12,53161,
2024-12-01,8374,羅昇,2024,12,389908,因本業回溫及併入怡進營收，故本月營收較去年變動達81.9%
2024-12-01,8996,高力,2024,12,343956,
2024-12-01,1603,華電,2024,12,375611,
2024-12-01,1604,聲寶,2024,12,844295,
2024-12-01,1605,華新,2024,12,13658023,
2024-12-01,1608,華榮,2024,12,915587,
2024-12-01,1609,大亞,2024,12,2615084,
2024-12-01,1611,中電,2024,12,103453,
2024-12-01,1612,宏泰,2024,12,433326,
2024-12-01,1614,三洋電,2024,12,473216,
2024-12-01,1615,大山,2024,12,601962,
2024-12-01,1616,億泰,2024,12,359515,
2024-12-01,1617,榮星,2024,12,275188,
2024-12-01,1618,合機,2024,12,820458,113年12月因超高壓線交貨數量較去年同期增加
2024-12-01,4930,燦星網,2024,12,584222,
2024-12-01,5283,禾聯碩,2024,12,555792,
2024-12-01,1708,東鹼,2024,12,556124,
2024-12-01,1709,和益,2024,12,769026,
2024-12-01,1710,東聯,2024,12,2138124,無
2024-12-01,1711,永光,2024,12,724844,
2024-12-01,1712,興農,2024,12,1411894,
2024-12-01,1713,國化,2024,12,48592,
2024-12-01,1714,和桐,2024,12,1858807,
2024-12-01,1717,長興,2024,12,3968361,
2024-12-01,1718,中纖,2024,12,4237495,"本月營業收入淨額變動係認列子公司台中銀行公司透過損益按公允價值衡量之金融資產及負債利益1,214,708仟元。"
2024-12-01,1721,三晃,2024,12,167697,
2024-12-01,1722,台肥,2024,12,882512,
2024-12-01,1723,中碳,2024,12,598567,
2024-12-01,1725,元禎,2024,12,687235,
2024-12-01,1726,永記,2024,12,958780,
2024-12-01,1727,中華化,2024,12,127489,
2024-12-01,1730,花仙子,2024,12,179159,
2024-12-01,1732,毛寶,2024,12,56746,
2024-12-01,1735,日勝化,2024,12,218486,
2024-12-01,1773,勝一,2024,12,955862,
2024-12-01,1776,展宇,2024,12,123148,
2024-12-01,4720,德淵,2024,12,331365,
2024-12-01,4722,國精化,2024,12,375523,
2024-12-01,4739,康普,2024,12,329643,
2024-12-01,4755,三福化,2024,12,414255,
2024-12-01,4764,雙鍵,2024,12,301179,
2024-12-01,4766,南寶,2024,12,1995292,
2024-12-01,4770,上品,2024,12,509994,
2024-12-01,1707,葡萄王,2024,12,1192289,
2024-12-01,1720,生達,2024,12,539892,
2024-12-01,1731,美吾華,2024,12,126969,本月美吾髮及醫藥事業部營收雙雙成長，累計營收較去年同期成長逾14%。
2024-12-01,1733,五鼎,2024,12,170538,由於客戶本月購買測試片較去年同期增加，故使本月營收較去年同期增加 55.39%
2024-12-01,1734,杏輝,2024,12,291303,
2024-12-01,1752,南光,2024,12,198074,
2024-12-01,1760,寶齡富錦,2024,12,156646,
2024-12-01,1762,中化生,2024,12,105604,
2024-12-01,1783,和康生,2024,12,69790,
2024-12-01,1786,科妍,2024,12,93101,
2024-12-01,1789,神隆,2024,12,595138,
2024-12-01,1795,美時,2024,12,1463301,
2024-12-01,3164,景岳,2024,12,36469,客戶業務成長
2024-12-01,3705,永信,2024,12,726323,
